index	name	value	section	type	storage	naux	file
1323	_Otab	0x00030f54	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1324	_Atab	0x00031094	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1325	_Mtab	0x00031184	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1326	_Gtab	0x00031254	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1327	_Ztab	0x00031334	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1328	_FlagsTab	0x00031404	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1329	_errno	0x00031bc0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1330	__doserrno	0x00031bc4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1331	__umaskval	0x00031bc8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1332	__osversion	0x00031bcc	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1333	__osmajor	0x00031bd0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1334	__osminor	0x00031bd4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1335	__baseversion	0x00031bd8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1336	__basemajor	0x00031bdc	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1337	__baseminor	0x00031be0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1338	__osmode	0x00031be4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1339	__cpumode	0x00031be5	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1340	__nfile	0x00031be8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1341	__osfile	0x00031bec	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1342	__osfhnd	0x00031c2c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1343	__pipech	0x00031d2c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1344	___argc	0x00031d6c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1345	___argv	0x00031d70	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1346	__environ	0x00031d74	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1347	__child	0x00031d78	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1348	__exitflag	0x00031d7c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1349	__ctype	0x00031dd0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1350	_Nerrors	0x00031ef8	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1351	_digits	0x00031f00	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1352	__aexit_rtn	0x00031f50	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1353	__adbgmsg	0x00032228	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1354	__heap_desc	0x00032230	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1355	__heap_resetsize	0x00032244	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1356	__amblksiz	0x00032248	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1357	__heap_regionsize	0x0003224c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1358	_Errbuff	0x00032268	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1359	__p_overlay	0x000323c0	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1360	__timezone	0x00032418	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1361	__daylight	0x0003241c	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1362	__tzname	0x00032420	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1363	___dnames	0x00032428	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1364	___mnames	0x00032440	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1365	__lpdays	0x00032470	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1366	__days	0x000324a4	3	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1367	base_IMPORT_DESCRIPTOR	0x00040000	4	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1368	ntdll_IMPORT_DESCRIPTOR	0x00040014	4	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1369	NULL_IMPORT_DESCRIPTOR	0x00040028	4	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1370	base_NULL_THUNK_DATA	0x000400cc	4	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1371	ntdll_NULL_THUNK_DATA	0x000400d8	4	0	2	0	D:\nt\private\crt32st\string\strrchr.c
1372	end	0x00060000	-2	0	2	0	D:\nt\private\crt32st\string\strrchr.c
