index	rva	line	source	source_raw
1139	0x00029d59	66	D:\nt\private\crt32st\string\stricmp.c	D:\nt\private\crt32st\string\stricmp.c
1140	0x00029d62	46	D:\nt\private\crt32st\string\strupr.c	D:\nt\private\crt32st\string\strupr.c
1141	0x00029d68	49	D:\nt\private\crt32st\string\strupr.c	D:\nt\private\crt32st\string\strupr.c
1142	0x00029d6f	51	D:\nt\private\crt32st\string\strupr.c	D:\nt\private\crt32st\string\strupr.c
1143	0x00029d79	52	D:\nt\private\crt32st\string\strupr.c	D:\nt\private\crt32st\string\strupr.c
1144	0x00029d7c	49	D:\nt\private\crt32st\string\strupr.c	D:\nt\private\crt32st\string\strupr.c
1145	0x00029d82	55	D:\nt\private\crt32st\string\strupr.c	D:\nt\private\crt32st\string\strupr.c
1146	0x00029d84	56	D:\nt\private\crt32st\string\strupr.c	D:\nt\private\crt32st\string\strupr.c
1147	0x00029d92	130	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1148	0x00029da1	141	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1149	0x00029da9	143	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1150	0x00029db3	144	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1151	0x00029dbd	145	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1152	0x00029dca	150	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1153	0x00029dd2	152	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1154	0x00029dd7	153	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1155	0x00029dde	156	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1156	0x00029de7	159	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1157	0x00029df3	164	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1158	0x00029e19	167	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1159	0x00029e1b	168	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1160	0x00029e1d	170	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1161	0x00029e35	171	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1162	0x00029e41	174	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1163	0x00029e4d	175	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1164	0x00029e53	176	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1165	0x00029e57	177	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1166	0x00029e58	178	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1167	0x00029e5e	182	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1168	0x00029e64	183	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1169	0x00029e7b	210	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1170	0x00029ea3	211	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1171	0x00029eae	215	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1172	0x00029eb5	216	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1173	0x00029ebe	217	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1174	0x00029eca	218	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1175	0x00029ecf	221	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1176	0x00029ee2	226	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1177	0x00029f04	227	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1178	0x00029f0b	228	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1179	0x00029f11	230	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1180	0x00029f16	231	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1181	0x00029f1e	253	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1182	0x00029f24	257	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1183	0x00029f2a	259	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1184	0x00029f30	262	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1185	0x00029f3a	263	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1186	0x00029f42	265	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1187	0x00029f4a	266	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1188	0x00029f5a	269	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1189	0x00029f72	272	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1190	0x00029f82	279	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1191	0x00029f88	280	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1192	0x00029fb2	61	D:\nt\private\crt32st\convert\atof.c	D:\nt\private\crt32st\convert\atof.c
1193	0x00029fba	69	D:\nt\private\crt32st\convert\atof.c	D:\nt\private\crt32st\convert\atof.c
1194	0x00029fc6	70	D:\nt\private\crt32st\convert\atof.c	D:\nt\private\crt32st\convert\atof.c
1195	0x00029fd3	78	D:\nt\private\crt32st\convert\atof.c	D:\nt\private\crt32st\convert\atof.c
1196	0x00029ff2	80	D:\nt\private\crt32st\convert\atof.c	D:\nt\private\crt32st\convert\atof.c
1197	0x0002a002	37	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1198	0x0002a00a	42	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1199	0x0002a011	44	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1200	0x0002a029	45	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1201	0x0002a02f	46	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1202	0x0002a033	47	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1203	0x0002a03d	49	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1204	0x0002a042	50	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1205	0x0002a056	52	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1206	0x0002a069	53	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1207	0x0002a06d	57	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1208	0x0002a09f	58	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1209	0x0002a0a3	62	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1210	0x0002a0ad	63	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1211	0x0002a0bb	64	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1212	0x0002a0c8	66	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1213	0x0002a0cd	67	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1214	0x0002a0d2	43	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1215	0x0002a0dd	49	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1216	0x0002a0e9	50	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1217	0x0002a0f6	53	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1218	0x0002a0fe	54	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1219	0x0002a108	55	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1220	0x0002a10d	57	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1221	0x0002a10f	59	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1222	0x0002a118	60	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1223	0x0002a124	62	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1224	0x0002a132	64	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1225	0x0002a144	68	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1226	0x0002a14a	93	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1227	0x0002a14d	94	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1228	0x0002a155	95	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1229	0x0002a5e2	50	D:\nt\private\crt32st\string\strdup.c	D:\nt\private\crt32st\string\strdup.c
1230	0x0002a5e8	53	D:\nt\private\crt32st\string\strdup.c	D:\nt\private\crt32st\string\strdup.c
1231	0x0002a5ee	56	D:\nt\private\crt32st\string\strdup.c	D:\nt\private\crt32st\string\strdup.c
1232	0x0002a60b	57	D:\nt\private\crt32st\string\strdup.c	D:\nt\private\crt32st\string\strdup.c
1233	0x0002a636	59	D:\nt\private\crt32st\string\strdup.c	D:\nt\private\crt32st\string\strdup.c
1234	0x0002a638	60	D:\nt\private\crt32st\string\strdup.c	D:\nt\private\crt32st\string\strdup.c
1235	0x0002a6b2	123	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1236	0x0002a6bb	125	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1237	0x0002a6c0	131	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1238	0x0002a6c3	133	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1239	0x0002a6cd	142	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1240	0x0002a6d7	151	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1241	0x0002a6e3	152	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1242	0x0002a6e9	153	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1243	0x0002a6f2	155	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1244	0x0002a707	161	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1245	0x0002a711	162	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1246	0x0002a717	164	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1247	0x0002a71d	165	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1248	0x0002a749	166	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1249	0x0002a74e	167	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1250	0x0002a754	169	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1251	0x0002a764	171	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1252	0x0002a77a	172	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1253	0x0002a77f	176	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1254	0x0002a786	177	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1255	0x0002a788	178	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1256	0x0002a792	55	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1257	0x0002a799	60	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1258	0x0002a7a5	62	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1259	0x0002a7b0	63	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1260	0x0002a7b4	64	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1261	0x0002a7bb	65	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1262	0x0002a7be	67	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1263	0x0002a7c2	51	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1264	0x0002a7ca	57	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1265	0x0002a7d0	59	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1266	0x0002a7d6	61	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1267	0x0002a7dd	62	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1268	0x0002a7df	65	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1269	0x0002a7e2	68	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1270	0x0002a7eb	69	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1271	0x0002a7f4	72	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1272	0x0002a7f9	73	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1273	0x0002a802	75	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1274	0x0002a808	76	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1275	0x0002a80c	81	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1276	0x0002a813	84	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1277	0x0002a818	85	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1278	0x0002a81c	86	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1279	0x0002a821	89	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1280	0x0002a827	90	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1281	0x0002a82e	101	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1282	0x0002a831	102	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1283	0x0002a83d	103	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1284	0x0002a842	105	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1285	0x0002a852	106	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1286	0x0002a855	107	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1287	0x0002a85a	114	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1288	0x0002a85d	115	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1289	0x0002a883	116	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1290	0x0002a886	117	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1291	0x0002a88a	124	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1292	0x0002a88d	125	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1293	0x0002a89d	126	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1294	0x0002a8a0	127	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1295	0x0002a8a2	52	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1296	0x0002a8a6	86	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1297	0x0002a8c4	88	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1298	0x0002a8cd	89	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1299	0x0002a8d6	92	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1300	0x0002a8d8	93	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1301	0x0002a8de	98	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1302	0x0002a8e1	100	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1303	0x0002a8e9	101	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1304	0x0002a8f8	66	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1305	0x0002a900	69	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1306	0x0002a909	78	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1307	0x0002a90f	79	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1308	0x0002a918	82	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1309	0x0002a921	89	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1310	0x0002a926	91	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1311	0x0002a952	101	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1312	0x0002a960	93	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1313	0x0002a965	94	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1314	0x0002a96c	95	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1315	0x0002a970	105	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1316	0x0002a973	110	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1317	0x0002a976	111	D:\nt\private\crt32st\stdio\fgets.c	D:\nt\private\crt32st\stdio\fgets.c
1318	0x0002a988	62	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1319	0x0002a98e	74	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1320	0x0002a997	82	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1321	0x0002a9a6	83	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1322	0x0002a9a8	112	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1323	0x0002a9ab	113	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1324	0x0002a9b8	114	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1325	0x0002a9c8	60	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1326	0x0002a9ca	69	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1327	0x0002a9d7	76	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1328	0x0002a9ec	77	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1329	0x0002a9f4	78	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1330	0x0002a9f9	79	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1331	0x0002aa00	80	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1332	0x0002aa02	92	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1333	0x0002aa04	93	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1334	0x0002aa08	77	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1335	0x0002aa13	79	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1336	0x0002aa19	80	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1337	0x0002aa20	95	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1338	0x0002aa23	111	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1339	0x0002aa32	109	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1340	0x0002aa38	105	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1341	0x0002aa3d	106	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1342	0x0002aa43	107	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1343	0x0002aa48	97	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1344	0x0002aa4a	98	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1345	0x0002aa53	101	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1346	0x0002aa58	102	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1347	0x0002aa5c	119	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1348	0x0002aa64	121	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1349	0x0002aa70	122	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1350	0x0002aa73	170	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1351	0x0002aa8a	168	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1352	0x0002aa8c	169	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1353	0x0002aa90	125	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1354	0x0002aa95	128	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1355	0x0002aa98	129	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1356	0x0002aa9b	130	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1357	0x0002aa9e	131	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1358	0x0002aaa1	133	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1359	0x0002aaa4	143	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1360	0x0002aaa9	146	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1361	0x0002aaac	147	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1362	0x0002aab0	150	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1363	0x0002aab6	153	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1364	0x0002aabd	154	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1365	0x0002aac0	156	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1366	0x0002aac4	159	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1367	0x0002aaca	162	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1368	0x0002aad1	163	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1369	0x0002aadc	136	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1370	0x0002aae1	139	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1371	0x0002aae4	140	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1372	0x0002aaed	175	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1373	0x0002ab15	185	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1374	0x0002ab1b	186	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1375	0x0002ab23	187	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1376	0x0002ab28	188	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1377	0x0002ab2e	190	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1378	0x0002ab30	191	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1379	0x0002ab38	104	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1380	0x0002ab3b	109	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1381	0x0002ab4b	110	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1382	0x0002ab50	148	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1383	0x0002ab5c	175	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
