index	name	value	section	type	storage	naux	file
792	.file	805	-2	0	103	3	D:\nt\private\crt32st\startup\stdenvp.c
796	.text	170978	1	0	3	1	D:\nt\private\crt32st\startup\stdenvp.c
798	.data	281888	3	0	3	1	D:\nt\private\crt32st\startup\stdenvp.c
800	.data	327696	4	0	3	1	D:\nt\private\crt32st\startup\stdenvp.c
802	.bss	201744	2	0	3	1	D:\nt\private\crt32st\startup\stdenvp.c
804	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\startup\stdenvp.c
805	.file	818	-2	0	103	3	D:\nt\private\crt32st\string\stricmp.c
809	.text	171250	1	0	3	1	D:\nt\private\crt32st\string\stricmp.c
811	.data	281888	3	0	3	1	D:\nt\private\crt32st\string\stricmp.c
813	.data	327696	4	0	3	1	D:\nt\private\crt32st\string\stricmp.c
815	.bss	201744	2	0	3	1	D:\nt\private\crt32st\string\stricmp.c
817	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\string\stricmp.c
818	.file	831	-2	0	103	3	D:\nt\private\crt32st\string\strupr.c
822	.text	171362	1	0	3	1	D:\nt\private\crt32st\string\strupr.c
824	.data	281888	3	0	3	1	D:\nt\private\crt32st\string\strupr.c
826	.data	327696	4	0	3	1	D:\nt\private\crt32st\string\strupr.c
828	.bss	201744	2	0	3	1	D:\nt\private\crt32st\string\strupr.c
830	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\string\strupr.c
831	.file	843	-2	0	103	2	D:\nt\private\crt32st\lowio\write.c
834	.text	171410	1	0	3	1	D:\nt\private\crt32st\lowio\write.c
836	.data	281888	3	0	3	1	D:\nt\private\crt32st\lowio\write.c
838	.data	327696	4	0	3	1	D:\nt\private\crt32st\lowio\write.c
840	.bss	201744	2	0	3	1	D:\nt\private\crt32st\lowio\write.c
842	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\lowio\write.c
843	.file	854	-2	0	103	1	debug.c
845	.text	171922	1	0	3	1	debug.c
847	.data	281888	3	0	3	1	debug.c
849	.data	327696	4	0	3	1	debug.c
851	.bss	201744	2	0	3	1	debug.c
853	FLAT	0	-1	0	3	0	debug.c
854	.file	866	-2	0	103	2	D:\nt\private\crt32st\convert\atof.c
857	.text	171954	1	0	3	1	D:\nt\private\crt32st\convert\atof.c
859	.data	281920	3	0	3	1	D:\nt\private\crt32st\convert\atof.c
861	.data	327696	4	0	3	1	D:\nt\private\crt32st\convert\atof.c
863	.bss	201744	2	0	3	1	D:\nt\private\crt32st\convert\atof.c
865	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\convert\atof.c
866	.file	878	-2	0	103	2	D:\nt\private\fp32st\conv\cfin.c
869	.text	172034	1	0	3	1	D:\nt\private\fp32st\conv\cfin.c
871	.data	281920	3	0	3	1	D:\nt\private\fp32st\conv\cfin.c
873	.data	327696	4	0	3	1	D:\nt\private\fp32st\conv\cfin.c
875	.bss	201744	2	0	3	1	D:\nt\private\fp32st\conv\cfin.c
877	FLAT	0	-1	0	3	0	D:\nt\private\fp32st\conv\cfin.c
878	.file	890	-2	0	103	2	D:\nt\private\crt32st\convert\atox.c
881	.text	172242	1	0	3	1	D:\nt\private\crt32st\convert\atox.c
883	.data	281936	3	0	3	1	D:\nt\private\crt32st\convert\atox.c
885	.data	327728	4	0	3	1	D:\nt\private\crt32st\convert\atox.c
887	.bss	201776	2	0	3	1	D:\nt\private\crt32st\convert\atox.c
889	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\convert\atox.c
890	.file	905	-2	0	103	1	getflags.c
892	.text	172386	1	0	3	1	getflags.c
894	.data	281936	3	0	3	1	getflags.c
896	.data	327728	4	0	3	1	getflags.c
898	.bss	201776	2	0	3	1	getflags.c
900	FLAT	0	-1	0	3	0	getflags.c
901	tailmatch	173246	1	0	3	0	getflags.c
902	getnumber	173118	1	0	3	0	getflags.c
903	copyover	173346	1	0	3	0	getflags.c
904	isita	173210	1	0	3	0	getflags.c
905	.file	918	-2	0	103	3	D:\nt\private\crt32st\string\strdup.c
909	.text	173538	1	0	3	1	D:\nt\private\crt32st\string\strdup.c
911	.data	281968	3	0	3	1	D:\nt\private\crt32st\string\strdup.c
913	.data	327728	4	0	3	1	D:\nt\private\crt32st\string\strdup.c
915	.bss	201984	2	0	3	1	D:\nt\private\crt32st\string\strdup.c
917	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\string\strdup.c
918	.file	929	-2	0	103	1	labels.c
920	.text	173634	1	0	3	1	labels.c
922	.data	281968	3	0	3	1	labels.c
924	.data	327728	4	0	3	1	labels.c
926	.bss	201984	2	0	3	1	labels.c
928	FLAT	0	-1	0	3	0	labels.c
929	.file	941	-2	0	103	2	D:\nt\private\crt32st\stdio\fclose.c
932	.text	173746	1	0	3	1	D:\nt\private\crt32st\stdio\fclose.c
934	.data	283136	3	0	3	1	D:\nt\private\crt32st\stdio\fclose.c
936	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\fclose.c
938	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\fclose.c
940	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fclose.c
941	.file	954	-2	0	103	3	D:\nt\private\crt32st\stdio\_freebuf.c
945	.text	173970	1	0	3	1	D:\nt\private\crt32st\stdio\_freebuf.c
947	.data	283152	3	0	3	1	D:\nt\private\crt32st\stdio\_freebuf.c
949	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\_freebuf.c
951	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\_freebuf.c
953	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\_freebuf.c
954	.file	967	-2	0	103	2	D:\nt\private\crt32st\convert\xtoa.c
957	.text	174018	1	0	3	1	D:\nt\private\crt32st\convert\xtoa.c
959	.data	283152	3	0	3	1	D:\nt\private\crt32st\convert\xtoa.c
961	.data	327728	4	0	3	1	D:\nt\private\crt32st\convert\xtoa.c
963	.bss	201984	2	0	3	1	D:\nt\private\crt32st\convert\xtoa.c
965	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\convert\xtoa.c
966	xtoa	174018	1	0	3	0	D:\nt\private\crt32st\convert\xtoa.c
967	.file	980	-2	0	103	2	D:\nt\private\crt32st\dos\unlink.c
970	.text	174242	1	0	3	1	D:\nt\private\crt32st\dos\unlink.c
972	.data	283152	3	0	3	1	D:\nt\private\crt32st\dos\unlink.c
974	.data	327728	4	0	3	1	D:\nt\private\crt32st\dos\unlink.c
976	.bss	201984	2	0	3	1	D:\nt\private\crt32st\dos\unlink.c
978	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\dos\unlink.c
979	.idata$6	393676	5	0	3	0	D:\nt\private\crt32st\dos\unlink.c
980	.file	992	-2	0	103	2	D:\nt\private\crt32st\stdio\fgets.c
983	.text	174328	1	0	3	1	D:\nt\private\crt32st\stdio\fgets.c
985	.data	283152	3	0	3	1	D:\nt\private\crt32st\stdio\fgets.c
987	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\fgets.c
989	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\fgets.c
991	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fgets.c
992	.file	1004	-2	0	103	2	D:\nt\private\crt32st\stdio\fopen.c
995	.text	174472	1	0	3	1	D:\nt\private\crt32st\stdio\fopen.c
997	.data	283152	3	0	3	1	D:\nt\private\crt32st\stdio\fopen.c
999	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\fopen.c
1001	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\fopen.c
1003	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fopen.c
1004	.file	1016	-2	0	103	2	D:\nt\private\crt32st\stdio\stream.c
1007	.text	174536	1	0	3	1	D:\nt\private\crt32st\stdio\stream.c
1009	.data	283152	3	0	3	1	D:\nt\private\crt32st\stdio\stream.c
1011	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\stream.c
1013	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\stream.c
1015	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\stream.c
1016	.file	1028	-2	0	103	2	D:\nt\private\crt32st\stdio\_open.c
1019	.text	174600	1	0	3	1	D:\nt\private\crt32st\stdio\_open.c
1021	.data	283152	3	0	3	1	D:\nt\private\crt32st\stdio\_open.c
1023	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\_open.c
1025	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\_open.c
1027	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\_open.c
1028	.file	1041	-2	0	103	3	D:\nt\private\crt32st\stdio\ncommode.c
1032	.text	174904	1	0	3	1	D:\nt\private\crt32st\stdio\ncommode.c
1034	.data	283152	3	0	3	1	D:\nt\private\crt32st\stdio\ncommode.c
1036	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\ncommode.c
1038	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\ncommode.c
1040	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\ncommode.c
1041	.file	1056	-2	0	103	2	D:\nt\private\crt32st\lowio\open.c
1044	.text	174904	1	0	3	1	D:\nt\private\crt32st\lowio\open.c
1046	.data	283168	3	0	3	1	D:\nt\private\crt32st\lowio\open.c
1048	.data	327728	4	0	3	1	D:\nt\private\crt32st\lowio\open.c
1050	.bss	201984	2	0	3	1	D:\nt\private\crt32st\lowio\open.c
1052	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\lowio\open.c
1053	.idata$6	393690	5	0	3	0	D:\nt\private\crt32st\lowio\open.c
1054	.idata$6	393704	5	0	3	0	D:\nt\private\crt32st\lowio\open.c
1055	.idata$6	393726	5	0	3	0	D:\nt\private\crt32st\lowio\open.c
1056	.file	1068	-2	0	103	2	D:\nt\private\crt32st\dos\access.c
1059	.text	175706	1	0	3	1	D:\nt\private\crt32st\dos\access.c
1061	.data	283168	3	0	3	1	D:\nt\private\crt32st\dos\access.c
1063	.data	327728	4	0	3	1	D:\nt\private\crt32st\dos\access.c
1065	.bss	201984	2	0	3	1	D:\nt\private\crt32st\dos\access.c
1067	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\dos\access.c
1068	.file	1080	-2	0	103	2	D:\nt\private\crt32st\lowio\chsize.c
1071	.text	175802	1	0	3	1	D:\nt\private\crt32st\lowio\chsize.c
1073	.data	283168	3	0	3	1	D:\nt\private\crt32st\lowio\chsize.c
1075	.data	327728	4	0	3	1	D:\nt\private\crt32st\lowio\chsize.c
1077	.bss	201984	2	0	3	1	D:\nt\private\crt32st\lowio\chsize.c
1079	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\lowio\chsize.c
1080	.file	1093	-2	0	103	3	D:\nt\private\crt32st\lowio\setmode.c
1084	.text	176138	1	0	3	1	D:\nt\private\crt32st\lowio\setmode.c
1086	.data	283168	3	0	3	1	D:\nt\private\crt32st\lowio\setmode.c
1088	.data	327728	4	0	3	1	D:\nt\private\crt32st\lowio\setmode.c
1090	.bss	201984	2	0	3	1	D:\nt\private\crt32st\lowio\setmode.c
1092	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\lowio\setmode.c
1093	.file	1106	-2	0	103	3	D:\nt\private\crt32st\stdio\fprintf.c
1097	.text	176282	1	0	3	1	D:\nt\private\crt32st\stdio\fprintf.c
1099	.data	283168	3	0	3	1	D:\nt\private\crt32st\stdio\fprintf.c
1101	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\fprintf.c
1103	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\fprintf.c
1105	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fprintf.c
1106	.file	1119	-2	0	103	3	D:\nt\private\crt32st\stdio\_sftbuf.c
1110	.text	176346	1	0	3	1	D:\nt\private\crt32st\stdio\_sftbuf.c
1112	.data	283168	3	0	3	1	D:\nt\private\crt32st\stdio\_sftbuf.c
1114	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\_sftbuf.c
1116	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\_sftbuf.c
1118	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\_sftbuf.c
1119	.file	1137	-2	0	103	2	D:\nt\private\crt32st\stdio\output.c
1122	.text	176586	1	0	3	1	D:\nt\private\crt32st\stdio\output.c
1124	.data	283184	3	0	3	1	D:\nt\private\crt32st\stdio\output.c
1126	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\output.c
1128	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\output.c
1130	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1131	write_multi_char	178518	1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1132	get_long_arg	178678	1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1133	write_wstring	178610	1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1134	write_char	178442	1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1135	get_int_arg	178662	1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1136	write_string	178562	1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1137	.file	1149	-2	0	103	2	D:\nt\private\crt32st\stdio\fputc.c
1140	.text	178698	1	0	3	1	D:\nt\private\crt32st\stdio\fputc.c
1142	.data	283296	3	0	3	1	D:\nt\private\crt32st\stdio\fputc.c
1144	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\fputc.c
1146	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\fputc.c
1148	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fputc.c
1149	.file	1161	-2	0	103	2	D:\nt\private\crt32st\stdio\fread.c
1152	.text	178794	1	0	3	1	D:\nt\private\crt32st\stdio\fread.c
1154	.data	283296	3	0	3	1	D:\nt\private\crt32st\stdio\fread.c
1156	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\fread.c
1158	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\fread.c
1160	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fread.c
1161	.file	1173	-2	0	103	2	D:\nt\private\crt32st\heap\free.c
1164	.text	179082	1	0	3	1	D:\nt\private\crt32st\heap\free.c
1166	.data	283296	3	0	3	1	D:\nt\private\crt32st\heap\free.c
1168	.data	327728	4	0	3	1	D:\nt\private\crt32st\heap\free.c
1170	.bss	201984	2	0	3	1	D:\nt\private\crt32st\heap\free.c
1172	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\heap\free.c
1173	.file	1186	-2	0	103	3	D:\nt\private\crt32st\stdio\freopen.c
1177	.text	179194	1	0	3	1	D:\nt\private\crt32st\stdio\freopen.c
1179	.data	283296	3	0	3	1	D:\nt\private\crt32st\stdio\freopen.c
1181	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\freopen.c
1183	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\freopen.c
1185	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\freopen.c
1186	.file	1198	-2	0	103	2	D:\nt\private\crt32st\stdio\fseek.c
1189	.text	179290	1	0	3	1	D:\nt\private\crt32st\stdio\fseek.c
1191	.data	283296	3	0	3	1	D:\nt\private\crt32st\stdio\fseek.c
1193	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\fseek.c
1195	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\fseek.c
1197	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fseek.c
1198	.file	1210	-2	0	103	2	D:\nt\private\crt32st\stdio\ftell.c
1201	.text	179434	1	0	3	1	D:\nt\private\crt32st\stdio\ftell.c
1203	.data	283296	3	0	3	1	D:\nt\private\crt32st\stdio\ftell.c
1205	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\ftell.c
1207	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\ftell.c
1209	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\ftell.c
1210	.file	1222	-2	0	103	2	D:\nt\private\crt32st\stdio\fwrite.c
1213	.text	179786	1	0	3	1	D:\nt\private\crt32st\stdio\fwrite.c
1215	.data	283296	3	0	3	1	D:\nt\private\crt32st\stdio\fwrite.c
1217	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\fwrite.c
1219	.bss	201984	2	0	3	1	D:\nt\private\crt32st\stdio\fwrite.c
1221	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fwrite.c
1222	.file	1238	-2	0	103	1	get_err.c
1224	.text	180122	1	0	3	1	get_err.c
1226	.data	283296	3	0	3	1	get_err.c
1228	.data	327728	4	0	3	1	get_err.c
1230	.bss	201984	2	0	3	1	get_err.c
1232	FLAT	0	-1	0	3	0	get_err.c
1233	get_msg	180250	1	0	3	0	get_err.c
1234	nearest	180602	1	0	3	0	get_err.c
1235	get_message	180398	1	0	3	0	get_err.c
1236	mark_pos	180538	1	0	3	0	get_err.c
1237	get_int	180478	1	0	3	0	get_err.c
1238	.file	1250	-2	0	103	2	D:\nt\private\crt32st\misc\getenv.c
1241	.text	180714	1	0	3	1	D:\nt\private\crt32st\misc\getenv.c
1243	.data	283616	3	0	3	1	D:\nt\private\crt32st\misc\getenv.c
1245	.data	327728	4	0	3	1	D:\nt\private\crt32st\misc\getenv.c
1247	.bss	201984	2	0	3	1	D:\nt\private\crt32st\misc\getenv.c
1249	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\misc\getenv.c
1250	.file	1261	-2	0	103	1	srclist2.c
1252	.text	180842	1	0	3	1	srclist2.c
1254	.data	283616	3	0	3	1	srclist2.c
1256	.data	327728	4	0	3	1	srclist2.c
1258	.bss	201984	2	0	3	1	srclist2.c
1260	FLAT	0	-1	0	3	0	srclist2.c
1261	.file	1274	-2	0	103	3	D:\nt\private\crt32st\time\localtim.c
1265	.text	180970	1	0	3	1	D:\nt\private\crt32st\time\localtim.c
1267	.data	283648	3	0	3	1	D:\nt\private\crt32st\time\localtim.c
1269	.data	327728	4	0	3	1	D:\nt\private\crt32st\time\localtim.c
1271	.bss	201984	2	0	3	1	D:\nt\private\crt32st\time\localtim.c
1273	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\time\localtim.c
1274	.file	1286	-2	0	103	2	D:\nt\private\crt32st\time\tzset.c
1277	.text	181082	1	0	3	1	D:\nt\private\crt32st\time\tzset.c
1279	.data	283648	3	0	3	1	D:\nt\private\crt32st\time\tzset.c
1281	.data	327728	4	0	3	1	D:\nt\private\crt32st\time\tzset.c
1283	.bss	201984	2	0	3	1	D:\nt\private\crt32st\time\tzset.c
1285	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\time\tzset.c
1286	.file	1298	-2	0	103	2	D:\nt\private\crt32st\time\timeset.c
1289	.text	181482	1	0	3	1	D:\nt\private\crt32st\time\timeset.c
1291	.data	283664	3	0	3	1	D:\nt\private\crt32st\time\timeset.c
1293	.data	327728	4	0	3	1	D:\nt\private\crt32st\time\timeset.c
1295	.bss	202000	2	0	3	1	D:\nt\private\crt32st\time\timeset.c
1297	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\time\timeset.c
1298	.file	1310	-2	0	103	2	D:\nt\private\crt32st\time\days.c
1301	.text	181482	1	0	3	1	D:\nt\private\crt32st\time\days.c
1303	.data	283760	3	0	3	1	D:\nt\private\crt32st\time\days.c
1305	.data	327728	4	0	3	1	D:\nt\private\crt32st\time\days.c
1307	.bss	202000	2	0	3	1	D:\nt\private\crt32st\time\days.c
1309	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\time\days.c
1310	.file	1322	-2	0	103	2	D:\nt\private\crt32st\time\gmtime.c
1313	.text	181482	1	0	3	1	D:\nt\private\crt32st\time\gmtime.c
1315	.data	283872	3	0	3	1	D:\nt\private\crt32st\time\gmtime.c
1317	.data	327728	4	0	3	1	D:\nt\private\crt32st\time\gmtime.c
1319	.bss	202000	2	0	3	1	D:\nt\private\crt32st\time\gmtime.c
1321	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\time\gmtime.c
1322	.file	1334	-2	0	103	2	D:\nt\private\crt32st\heap\malloc.c
1325	.text	181914	1	0	3	1	D:\nt\private\crt32st\heap\malloc.c
1327	.data	283920	3	0	3	1	D:\nt\private\crt32st\heap\malloc.c
1329	.data	327728	4	0	3	1	D:\nt\private\crt32st\heap\malloc.c
1331	.bss	202000	2	0	3	1	D:\nt\private\crt32st\heap\malloc.c
1333	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\heap\malloc.c
1334	.file	1349	-2	0	103	3	D:\nt\private\crt32st\heap\heapgrow.c
1338	.text	182170	1	0	3	1	D:\nt\private\crt32st\heap\heapgrow.c
1340	.data	283920	3	0	3	1	D:\nt\private\crt32st\heap\heapgrow.c
1342	.data	327728	4	0	3	1	D:\nt\private\crt32st\heap\heapgrow.c
1344	.bss	202000	2	0	3	1	D:\nt\private\crt32st\heap\heapgrow.c
1346	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\heap\heapgrow.c
1347	_heap_new_region	182286	1	0	3	0	D:\nt\private\crt32st\heap\heapgrow.c
1348	.idata$6	393742	5	0	3	0	D:\nt\private\crt32st\heap\heapgrow.c
1349	.file	1362	-2	0	103	2	D:\nt\private\crt32st\heap\heapadd.c
1352	.text	182736	1	0	3	1	D:\nt\private\crt32st\heap\heapadd.c
1354	.data	283920	3	0	3	1	D:\nt\private\crt32st\heap\heapadd.c
1356	.data	327728	4	0	3	1	D:\nt\private\crt32st\heap\heapadd.c
1358	.bss	202000	2	0	3	1	D:\nt\private\crt32st\heap\heapadd.c
1360	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\heap\heapadd.c
1361	_before	183248	1	0	3	0	D:\nt\private\crt32st\heap\heapadd.c
1362	.file	1375	-2	0	103	3	D:\nt\private\crt32st\heap\findaddr.c
1366	.text	183408	1	0	3	1	D:\nt\private\crt32st\heap\findaddr.c
1368	.data	283920	3	0	3	1	D:\nt\private\crt32st\heap\findaddr.c
1370	.data	327728	4	0	3	1	D:\nt\private\crt32st\heap\findaddr.c
1372	.bss	202000	2	0	3	1	D:\nt\private\crt32st\heap\findaddr.c
1374	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\heap\findaddr.c
1375	.file	1388	-2	0	103	3	D:\nt\private\crt32st\heap\heapsrch.c
1379	.text	183536	1	0	3	1	D:\nt\private\crt32st\heap\heapsrch.c
1381	.data	283920	3	0	3	1	D:\nt\private\crt32st\heap\heapsrch.c
1383	.data	327728	4	0	3	1	D:\nt\private\crt32st\heap\heapsrch.c
1385	.bss	202000	2	0	3	1	D:\nt\private\crt32st\heap\heapsrch.c
1387	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\heap\heapsrch.c
1388	.file	1401	-2	0	103	3	D:\nt\private\crt32st\string\memchr.c
1392	.text	183824	1	0	3	1	D:\nt\private\crt32st\string\memchr.c
1394	.data	283920	3	0	3	1	D:\nt\private\crt32st\string\memchr.c
1396	.data	327728	4	0	3	1	D:\nt\private\crt32st\string\memchr.c
1398	.bss	202000	2	0	3	1	D:\nt\private\crt32st\string\memchr.c
1400	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\string\memchr.c
1401	.file	1414	-2	0	103	3	D:\nt\private\crt32st\string\memmove.c
1405	.text	183888	1	0	3	1	D:\nt\private\crt32st\string\memmove.c
1407	.data	283920	3	0	3	1	D:\nt\private\crt32st\string\memmove.c
1409	.data	327728	4	0	3	1	D:\nt\private\crt32st\string\memmove.c
1411	.bss	202000	2	0	3	1	D:\nt\private\crt32st\string\memmove.c
1413	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\string\memmove.c
1414	.file	1427	-2	0	103	3	D:\nt\private\crt32st\string\memset.c
1418	.text	183984	1	0	3	1	D:\nt\private\crt32st\string\memset.c
1420	.data	283920	3	0	3	1	D:\nt\private\crt32st\string\memset.c
1422	.data	327728	4	0	3	1	D:\nt\private\crt32st\string\memset.c
1424	.bss	202000	2	0	3	1	D:\nt\private\crt32st\string\memset.c
1426	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\string\memset.c
1427	.file	1438	-2	0	103	1	ltoa.c
1429	.text	184032	1	0	3	1	ltoa.c
1431	.data	283920	3	0	3	1	ltoa.c
1433	.data	327728	4	0	3	1	ltoa.c
1435	.bss	202000	2	0	3	1	ltoa.c
1437	FLAT	0	-1	0	3	0	ltoa.c
1438	.file	1450	-2	0	103	2	D:\nt\private\crt32st\misc\perror.c
1441	.text	184160	1	0	3	1	D:\nt\private\crt32st\misc\perror.c
1443	.data	283968	3	0	3	1	D:\nt\private\crt32st\misc\perror.c
1445	.data	327728	4	0	3	1	D:\nt\private\crt32st\misc\perror.c
1447	.bss	202000	2	0	3	1	D:\nt\private\crt32st\misc\perror.c
1449	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\misc\perror.c
1450	.file	1462	-2	0	103	2	D:\nt\private\crt32st\misc\syserr.c
1453	.text	184320	1	0	3	1	D:\nt\private\crt32st\misc\syserr.c
1455	.data	283984	3	0	3	1	D:\nt\private\crt32st\misc\syserr.c
1457	.data	327728	4	0	3	1	D:\nt\private\crt32st\misc\syserr.c
1459	.bss	202000	2	0	3	1	D:\nt\private\crt32st\misc\syserr.c
1461	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\misc\syserr.c
1462	.file	1474	-2	0	103	2	D:\nt\private\crt32st\stdio\printf.c
1465	.text	184320	1	0	3	1	D:\nt\private\crt32st\stdio\printf.c
1467	.data	284816	3	0	3	1	D:\nt\private\crt32st\stdio\printf.c
1469	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\printf.c
1471	.bss	202000	2	0	3	1	D:\nt\private\crt32st\stdio\printf.c
1473	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\printf.c
1474	.file	1486	-2	0	103	2	D:\nt\private\crt32st\stdio\rewind.c
1477	.text	184384	1	0	3	1	D:\nt\private\crt32st\stdio\rewind.c
1479	.data	284816	3	0	3	1	D:\nt\private\crt32st\stdio\rewind.c
1481	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\rewind.c
1483	.bss	202000	2	0	3	1	D:\nt\private\crt32st\stdio\rewind.c
1485	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\rewind.c
1486	.file	1499	-2	0	103	3	D:\nt\private\crt32st\stdio\setvbuf.c
1490	.text	184464	1	0	3	1	D:\nt\private\crt32st\stdio\setvbuf.c
1492	.data	284816	3	0	3	1	D:\nt\private\crt32st\stdio\setvbuf.c
1494	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\setvbuf.c
1496	.bss	202000	2	0	3	1	D:\nt\private\crt32st\stdio\setvbuf.c
1498	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\setvbuf.c
1499	.file	1512	-2	0	103	3	D:\nt\private\crt32st\stdio\sprintf.c
1503	.text	184672	1	0	3	1	D:\nt\private\crt32st\stdio\sprintf.c
1505	.data	284816	3	0	3	1	D:\nt\private\crt32st\stdio\sprintf.c
1507	.data	327728	4	0	3	1	D:\nt\private\crt32st\stdio\sprintf.c
1509	.bss	202000	2	0	3	1	D:\nt\private\crt32st\stdio\sprintf.c
1511	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\sprintf.c
1512	.file	1525	-2	0	103	3	D:\nt\private\crt32st\string\strchr.c
1516	.text	184784	1	0	3	1	D:\nt\private\crt32st\string\strchr.c
1518	.data	284816	3	0	3	1	D:\nt\private\crt32st\string\strchr.c
1520	.data	327728	4	0	3	1	D:\nt\private\crt32st\string\strchr.c
1522	.bss	202032	2	0	3	1	D:\nt\private\crt32st\string\strchr.c
