index	rva	line	source	source_raw
1168	0x0004fa1e	215	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1169	0x0004fa25	216	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1170	0x0004fa2e	217	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1171	0x0004fa3a	218	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1172	0x0004fa3f	221	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1173	0x0004fa52	226	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1174	0x0004fa74	227	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1175	0x0004fa7b	228	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1176	0x0004fa81	230	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1177	0x0004fa86	231	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1178	0x0004fa8e	253	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1179	0x0004fa94	257	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1180	0x0004fa9a	259	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1181	0x0004faa0	262	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1182	0x0004faaa	263	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1183	0x0004fab2	265	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1184	0x0004faba	266	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1185	0x0004faca	269	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1186	0x0004fae2	272	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1187	0x0004faf2	279	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1188	0x0004faf8	280	D:\nt\private\crt32st\lowio\write.c	D:\nt\private\crt32st\lowio\write.c
1189	0x0004fb02	61	D:\nt\private\crt32st\convert\atof.c	D:\nt\private\crt32st\convert\atof.c
1190	0x0004fb0a	69	D:\nt\private\crt32st\convert\atof.c	D:\nt\private\crt32st\convert\atof.c
1191	0x0004fb16	70	D:\nt\private\crt32st\convert\atof.c	D:\nt\private\crt32st\convert\atof.c
1192	0x0004fb23	78	D:\nt\private\crt32st\convert\atof.c	D:\nt\private\crt32st\convert\atof.c
1193	0x0004fb42	80	D:\nt\private\crt32st\convert\atof.c	D:\nt\private\crt32st\convert\atof.c
1194	0x0004fb52	37	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1195	0x0004fb5a	42	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1196	0x0004fb61	44	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1197	0x0004fb79	45	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1198	0x0004fb7f	46	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1199	0x0004fb83	47	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1200	0x0004fb8d	49	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1201	0x0004fb92	50	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1202	0x0004fba6	52	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1203	0x0004fbb9	53	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1204	0x0004fbbd	57	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1205	0x0004fbef	58	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1206	0x0004fbf3	62	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1207	0x0004fbfd	63	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1208	0x0004fc0b	64	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1209	0x0004fc18	66	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1210	0x0004fc1d	67	D:\nt\private\fp32st\conv\cfin.c	D:\nt\private\fp32st\conv\cfin.c
1211	0x0004fc22	43	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1212	0x0004fc2d	49	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1213	0x0004fc39	50	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1214	0x0004fc46	53	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1215	0x0004fc4e	54	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1216	0x0004fc58	55	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1217	0x0004fc5d	57	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1218	0x0004fc5f	59	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1219	0x0004fc68	60	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1220	0x0004fc74	62	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1221	0x0004fc82	64	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1222	0x0004fc94	68	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1223	0x0004fc9a	93	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1224	0x0004fc9d	94	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1225	0x0004fca5	95	D:\nt\private\crt32st\convert\atox.c	D:\nt\private\crt32st\convert\atox.c
1226	0x0005db42	123	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1227	0x0005db4b	125	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1228	0x0005db50	131	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1229	0x0005db53	133	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1230	0x0005db5d	142	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1231	0x0005db67	151	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1232	0x0005db73	152	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1233	0x0005db79	153	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1234	0x0005db82	155	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1235	0x0005db97	161	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1236	0x0005dba1	162	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1237	0x0005dba7	164	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1238	0x0005dbad	165	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1239	0x0005dbd9	166	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1240	0x0005dbde	167	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1241	0x0005dbe4	169	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1242	0x0005dbf4	171	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1243	0x0005dc0a	172	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1244	0x0005dc0f	176	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1245	0x0005dc16	177	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1246	0x0005dc18	178	D:\nt\private\crt32st\stdio\fclose.c	D:\nt\private\crt32st\stdio\fclose.c
1247	0x0005dc22	55	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1248	0x0005dc29	60	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1249	0x0005dc35	62	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1250	0x0005dc40	63	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1251	0x0005dc44	64	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1252	0x0005dc4b	65	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1253	0x0005dc4e	67	D:\nt\private\crt32st\stdio\_freebuf.c	D:\nt\private\crt32st\stdio\_freebuf.c
1254	0x0005dc52	51	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1255	0x0005dc5a	57	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1256	0x0005dc60	59	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1257	0x0005dc66	61	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1258	0x0005dc6d	62	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1259	0x0005dc6f	65	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1260	0x0005dc72	68	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1261	0x0005dc7b	69	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1262	0x0005dc84	72	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1263	0x0005dc89	73	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1264	0x0005dc92	75	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1265	0x0005dc98	76	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1266	0x0005dc9c	81	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1267	0x0005dca3	84	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1268	0x0005dca8	85	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1269	0x0005dcac	86	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1270	0x0005dcb1	89	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1271	0x0005dcb7	90	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1272	0x0005dcbe	101	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1273	0x0005dcc1	102	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1274	0x0005dccd	103	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1275	0x0005dcd2	105	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1276	0x0005dce2	106	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1277	0x0005dce5	107	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1278	0x0005dcea	114	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1279	0x0005dced	115	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1280	0x0005dd13	116	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1281	0x0005dd16	117	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1282	0x0005dd1a	124	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1283	0x0005dd1d	125	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1284	0x0005dd2d	126	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1285	0x0005dd30	127	D:\nt\private\crt32st\convert\xtoa.c	D:\nt\private\crt32st\convert\xtoa.c
1286	0x0005dd32	52	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1287	0x0005dd36	86	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1288	0x0005dd54	88	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1289	0x0005dd5d	89	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1290	0x0005dd66	92	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1291	0x0005dd68	93	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1292	0x0005dd6e	98	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1293	0x0005dd71	100	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1294	0x0005dd79	101	D:\nt\private\crt32st\dos\unlink.c	D:\nt\private\crt32st\dos\unlink.c
1295	0x0005dd88	62	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1296	0x0005dd8e	74	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1297	0x0005dd97	82	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1298	0x0005dda6	83	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1299	0x0005dda8	112	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1300	0x0005ddab	113	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1301	0x0005ddb8	114	D:\nt\private\crt32st\stdio\fopen.c	D:\nt\private\crt32st\stdio\fopen.c
1302	0x0005ddc8	60	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1303	0x0005ddca	69	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1304	0x0005ddd7	76	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1305	0x0005ddec	77	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1306	0x0005ddf4	78	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1307	0x0005ddf9	79	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1308	0x0005de00	80	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1309	0x0005de02	92	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1310	0x0005de04	93	D:\nt\private\crt32st\stdio\stream.c	D:\nt\private\crt32st\stdio\stream.c
1311	0x0005de08	77	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1312	0x0005de13	79	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1313	0x0005de19	80	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1314	0x0005de20	95	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1315	0x0005de23	111	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1316	0x0005de32	109	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1317	0x0005de38	105	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1318	0x0005de3d	106	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1319	0x0005de43	107	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1320	0x0005de48	97	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1321	0x0005de4a	98	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1322	0x0005de53	101	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1323	0x0005de58	102	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1324	0x0005de5c	119	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1325	0x0005de64	121	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1326	0x0005de70	122	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1327	0x0005de73	170	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1328	0x0005de8a	168	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1329	0x0005de8c	169	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1330	0x0005de90	125	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1331	0x0005de95	128	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1332	0x0005de98	129	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1333	0x0005de9b	130	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1334	0x0005de9e	131	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1335	0x0005dea1	133	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1336	0x0005dea4	143	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1337	0x0005dea9	146	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1338	0x0005deac	147	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1339	0x0005deb0	150	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1340	0x0005deb6	153	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1341	0x0005debd	154	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1342	0x0005dec0	156	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1343	0x0005dec4	159	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1344	0x0005deca	162	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1345	0x0005ded1	163	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1346	0x0005dedc	136	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1347	0x0005dee1	139	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1348	0x0005dee4	140	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1349	0x0005deed	175	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1350	0x0005df15	185	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1351	0x0005df1b	186	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1352	0x0005df23	187	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1353	0x0005df28	188	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1354	0x0005df2e	190	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1355	0x0005df30	191	D:\nt\private\crt32st\stdio\_open.c	D:\nt\private\crt32st\stdio\_open.c
1356	0x0005df38	104	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1357	0x0005df3b	109	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1358	0x0005df4b	110	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1359	0x0005df50	148	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1360	0x0005df5c	175	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1361	0x0005df63	176	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1362	0x0005df6a	177	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1363	0x0005df71	184	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1364	0x0005df77	187	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1365	0x0005dfa1	314	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1366	0x0005dfa6	329	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1367	0x0005dfae	325	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1368	0x0005dfb0	317	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1369	0x0005dfb5	318	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1370	0x0005dfb8	320	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1371	0x0005dfbd	321	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1372	0x0005dfc0	323	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1373	0x0005dfc5	331	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1374	0x0005dfc8	353	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1375	0x0005dfdc	350	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1376	0x0005dfe0	334	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1377	0x0005dfe2	335	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1378	0x0005dfe4	338	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1379	0x0005dfe9	339	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1380	0x0005dfec	342	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1381	0x0005dff1	343	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1382	0x0005dff4	346	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1383	0x0005dff9	360	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1384	0x0005e006	361	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1385	0x0005e01a	369	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1386	0x0005e025	370	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1387	0x0005e02f	371	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1388	0x0005e040	378	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1389	0x0005e043	386	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1390	0x0005e067	390	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1391	0x0005e06d	395	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1392	0x0005e075	401	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1393	0x0005e085	402	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1394	0x0005e08f	404	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1395	0x0005e092	411	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1396	0x0005e09b	414	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1397	0x0005e0ae	419	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1398	0x0005e0d0	423	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1399	0x0005e0de	429	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1400	0x0005e0e7	430	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1401	0x0005e0f8	440	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1402	0x0005e102	454	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1403	0x0005e144	475	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1404	0x0005e15a	484	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1405	0x0005e15f	485	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1406	0x0005e163	486	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1407	0x0005e16d	487	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1408	0x0005e171	493	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1409	0x0005e180	516	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1410	0x0005e18d	519	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1411	0x0005e19d	525	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
1412	0x0005e1b1	528	D:\nt\private\crt32st\lowio\open.c	D:\nt\private\crt32st\lowio\open.c
