rva	va	name	storage	source	source_raw
0x0003e18c	0x0004e18c	_extr_val	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003e1d0	0x0004e1d0	_extr_gval	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003e218	0x0004e218	_rst_find	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003e244	0x0004e244	_csekill	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003e3c4	0x0004e3c4	_cse_dkill	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003e4bc	0x0004e4bc	_dag_mark	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003e638	0x0004e638	_hash_find	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003e730	0x0004e730	_hash_insert	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003e8a4	0x0004e8a4	_syn_find	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003e984	0x0004e984	_asyn_find	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003ea00	0x0004ea00	_cse_interference	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003ec10	0x0004ec10	_is_sym_global	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003ec70	0x0004ec70	_is_global	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003ec98	0x0004ec98	_safe_local	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003ecd4	0x0004ecd4	_unsafe_var	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003ecfc	0x0004ecfc	_makeextract	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003ed38	0x0004ed38	_upd_mark	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003ed60	0x0004ed60	_ins_mark	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003ed80	0x0004ed80	_update_flow	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003ee20	0x0004ee20	_find_par	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003ee8c	0x0004ee8c	_csedump	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003eed4	0x0004eed4	_valdump	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003ef24	0x0004ef24	_csebvc	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003eff8	0x0004eff8	_loc_attrib	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003f08c	0x0004f08c	_glob_hash	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003f324	0x0004f324	_smartdup	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003f3e0	0x0004f3e0	_clear_glob_hash	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003f410	0x0004f410	_build_ghash	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003f428	0x0004f428	_build_ghash1	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003f548	0x0004f548	_gkillmsk	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003f60c	0x0004f60c	_killamask	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003f6d4	0x0004f6d4	_extr_extr_mask	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003f744	0x0004f744	_is_altered	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003f784	0x0004f784	_hybvalmatch	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003f7e4	0x0004f7e4	_nmduptree	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003f85c	0x0004f85c	_mduptree	external	compiler_contribution_023 [_cseopt, _csecheck, _csech0...]	c:\c6\\cmerge\
0x0003f8d0	0x0004f8d0	_dumpstr	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x0003f9cc	0x0004f9cc	_pr_cc	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x0003fa14	0x0004fa14	_pr_s	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x0003fa2c	0x0004fa2c	_ov_check	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x0003fbcc	0x0004fbcc	_ov_call	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x0003fc50	0x0004fc50	_emit_ov_call	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x0003fc98	0x0004fc98	_emit_check	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x0003fda8	0x0004fda8	_opnd_check	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x0003ffb8	0x0004ffb8	_reginopnd	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00040044	0x00050044	_cc_su	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00040084	0x00050084	_cc_tst	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x000400d8	0x000500d8	_cc_unsign	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00040124	0x00050124	_addeq	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00040164	0x00050164	_noeq	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x000401a4	0x000501a4	_is_branch	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x000401d0	0x000501d0	_hi_low	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x000404d0	0x000504d0	_hireg	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00040580	0x00050580	_bininst	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x000405e0	0x000505e0	_genmov	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x000406d0	0x000506d0	_si_di_setup	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00040adc	0x00050adc	_increg	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00040b00	0x00050b00	_strcopy	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00040c8c	0x00050c8c	_inc_and_mov	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00040cec	0x00050cec	_restore_ds	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00040d18	0x00050d18	_setcx	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00040d88	0x00050d88	_gen_movs	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00040e30	0x00050e30	_set_seg	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00040f48	0x00050f48	_put_lea	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00041040	0x00051040	_pupo	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00041074	0x00051074	_noexpand	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x0004108c	0x0005108c	_getlr	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x00041120	0x00051120	_patchname	external	compiler_contribution_024 [_dumpstr, _pr_cc, _pr_s...]	c:\c6\\cmerge\
0x000411c0	0x000511c0	_pril	external	compiler_contribution_025 [_pril, _pri, _xpril...]	c:\c6\\cmerge\
0x000411d0	0x000511d0	_pri	external	compiler_contribution_025 [_pril, _pri, _xpril...]	c:\c6\\cmerge\
0x000411ec	0x000511ec	_xpril	external	compiler_contribution_025 [_pril, _pri, _xpril...]	c:\c6\\cmerge\
0x00041270	0x00051270	_printnode	external	compiler_contribution_025 [_pril, _pri, _xpril...]	c:\c6\\cmerge\
0x00041b18	0x00051b18	_prtl	external	compiler_contribution_025 [_pril, _pri, _xpril...]	c:\c6\\cmerge\
0x00041b40	0x00051b40	_prtls	external	compiler_contribution_025 [_pril, _pri, _xpril...]	c:\c6\\cmerge\
0x00041b80	0x00051b80	_prbl	external	compiler_contribution_025 [_pril, _pri, _xpril...]	c:\c6\\cmerge\
0x00041bbc	0x00051bbc	_prblinfo	external	compiler_contribution_025 [_pril, _pri, _xpril...]	c:\c6\\cmerge\
0x00041ca8	0x00051ca8	_prbl1s	external	compiler_contribution_025 [_pril, _pri, _xpril...]	c:\c6\\cmerge\
0x00041cc8	0x00051cc8	_prilblk	external	compiler_contribution_025 [_pril, _pri, _xpril...]	c:\c6\\cmerge\
0x00041cf0	0x00051cf0	_dbgprint	external	compiler_contribution_025 [_pril, _pri, _xpril...]	c:\c6\\cmerge\
0x00041d20	0x00051d20	_dbgprint_internal	external	compiler_contribution_025 [_pril, _pri, _xpril...]	c:\c6\\cmerge\
0x00041d8c	0x00051d8c	_scr	external	compiler_contribution_025 [_pril, _pri, _xpril...]	c:\c6\\cmerge\
0x00041e90	0x00051e90	_is_predefined	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00041eb4	0x00051eb4	_SetNearFarFrame	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00041f08	0x00051f08	_getsym	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00042d04	0x00052d04	_initsym	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00042d2c	0x00052d2c	_init0sym	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00042d54	0x00052d54	_symadd	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00042da0	0x00052da0	_freesym	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00042e00	0x00052e00	_write_symtab	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00042e3c	0x00052e3c	_debugsyms	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00042ef8	0x00052ef8	_param_recurse	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00042f34	0x00052f34	_symlook	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00042fa0	0x00052fa0	_prssr	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x0004329c	0x0005329c	_prsymtab	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x0004333c	0x0005333c	_newlabel	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x0004339c	0x0005339c	_newname	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00043478	0x00053478	_newdummy	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00043490	0x00053490	_getsmem	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x000434ac	0x000534ac	_endp2	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x000434bc	0x000534bc	_ProcessInitBlock	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x000434f0	0x000534f0	_alloc_init_syms	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x000435cc	0x000535cc	_getvalues	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00043814	0x00053814	_helpsym	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x000439c0	0x000539c0	_chkplmnf	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00043a2c	0x00053a2c	_ail_locsym	external	compiler_contribution_027 [_is_predefined, _SetNearFarFrame, _getsym...]	c:\c6\\cmerge\
0x00043cc0	0x00053cc0	_pool_init	external	compiler_contribution_029 [_pool_init, _getmem, _sgetmem...]	c:\c6\\cmerge\
0x00043cc4	0x00053cc4	_getmem	external	compiler_contribution_029 [_pool_init, _getmem, _sgetmem...]	c:\c6\\cmerge\
0x00043dfc	0x00053dfc	_sgetmem	external	compiler_contribution_029 [_pool_init, _getmem, _sgetmem...]	c:\c6\\cmerge\
0x00043e98	0x00053e98	_pool_malloc	external	compiler_contribution_029 [_pool_init, _getmem, _sgetmem...]	c:\c6\\cmerge\
0x00043ed8	0x00053ed8	_freemem	external	compiler_contribution_029 [_pool_init, _getmem, _sgetmem...]	c:\c6\\cmerge\
0x00043f54	0x00053f54	_freelst	external	compiler_contribution_029 [_pool_init, _getmem, _sgetmem...]	c:\c6\\cmerge\
0x00043f90	0x00053f90	_palloc	external	compiler_contribution_029 [_pool_init, _getmem, _sgetmem...]	c:\c6\\cmerge\
0x00043fc8	0x00053fc8	_pstrdup	external	compiler_contribution_029 [_pool_init, _getmem, _sgetmem...]	c:\c6\\cmerge\
0x00043ff8	0x00053ff8	_cpybuf	external	compiler_contribution_029 [_pool_init, _getmem, _sgetmem...]	c:\c6\\cmerge\
0x00044020	0x00054020	_memstats	external	compiler_contribution_029 [_pool_init, _getmem, _sgetmem...]	c:\c6\\cmerge\
0x00044074	0x00054074	_mem_print	external	compiler_contribution_029 [_pool_init, _getmem, _sgetmem...]	c:\c6\\cmerge\
0x000440f0	0x000540f0	_poolcount	external	compiler_contribution_029 [_pool_init, _getmem, _sgetmem...]	c:\c6\\cmerge\
0x00044108	0x00054108	_mem_check	external	compiler_contribution_029 [_pool_init, _getmem, _sgetmem...]	c:\c6\\cmerge\
0x00044230	0x00054230	_gencode	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x00044280	0x00054280	_genlink	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x000444e4	0x000544e4	_generate	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x00044d3c	0x00054d3c	_rereg	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x00044ef0	0x00054ef0	_rerc	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x00044f80	0x00054f80	_reext	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x00045088	0x00055088	_findchild	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x00045160	0x00055160	_findparent	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x00045184	0x00055184	_child	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x00045254	0x00055254	_parent	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x0004528c	0x0005528c	_split_mark	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x000452d0	0x000552d0	_numargs	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x0004531c	0x0005531c	_refsleft	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x00045368	0x00055368	_foldreg	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x00045418	0x00055418	_indent	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x0004543c	0x0005543c	_prpnode	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x0004552c	0x0005552c	_genln	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x000455ac	0x000555ac	_is_genln	external	compiler_contribution_030 [_gencode, _genlink, _generate...]	c:\c6\\cmerge\
0x000455f0	0x000555f0	_preg	external	compiler_contribution_032 [_preg]	c:\c6\\cmerge\
0x000456d0	0x000556d0	_dumpn	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x00045724	0x00055724	_setc	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x00045734	0x00055734	_perr	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x00045788	0x00055788	_setflags	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x0004583c	0x0005583c	_addflag	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x00045850	0x00055850	_conexec	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x00045870	0x00055870	_ifdb	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x00045880	0x00055880	_PANIC	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x000458d8	0x000558d8	_assertloop	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x000458fc	0x000558fc	_assert	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x00045934	0x00055934	_assertm	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x00045970	0x00055970	_expect	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x000459a0	0x000559a0	_prof_start	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x000459a4	0x000559a4	_prof_end	external	compiler_contribution_033 [_dumpn, _setc, _perr...]	c:\c6\\cmerge\
0x000459b0	0x000559b0	_codegen	external	compiler_contribution_034 [_codegen, _tokpush, _tokinit...]	c:\c6\\cmerge\
0x00045fec	0x00055fec	_tokpush	external	compiler_contribution_034 [_codegen, _tokpush, _tokinit...]	c:\c6\\cmerge\
0x0004602c	0x0005602c	_tokinit	external	compiler_contribution_034 [_codegen, _tokpush, _tokinit...]	c:\c6\\cmerge\
0x00046038	0x00056038	_xxdump	external	compiler_contribution_034 [_codegen, _tokpush, _tokinit...]	c:\c6\\cmerge\
0x000460a8	0x000560a8	_get_index	external	compiler_contribution_034 [_codegen, _tokpush, _tokinit...]	c:\c6\\cmerge\
0x00046108	0x00056108	_ppop	external	compiler_contribution_034 [_codegen, _tokpush, _tokinit...]	c:\c6\\cmerge\
0x00046160	0x00056160	_constrmatch	external	codegen.c	codegen.c
0x000462f8	0x000562f8	_addr_spill	external	codegen.c	codegen.c
0x00046408	0x00056408	_which_reg	external	codegen.c	codegen.c
0x000464b4	0x000564b4	_half_const	external	codegen.c	codegen.c
0x00046590	0x00056590	_oktomultipush	external	codegen.c	codegen.c
0x000465ac	0x000565ac	_regtocnstr	external	codegen.c	codegen.c
0x00046654	0x00056654	_worth_tworeg	external	codegen.c	codegen.c
0x000466d4	0x000566d4	_worthit	external	codegen.c	codegen.c
0x00046788	0x00056788	_doescc	external	codegen.c	codegen.c
0x000467d8	0x000567d8	_xxcondition	external	codegen.c	codegen.c
0x000495c0	0x000595c0	_xxaction	external	codegen.c	codegen.c
0x00049de0	0x00059de0	_chread	external	compiler_contribution_037 [_chread, _keyread, _shread...]	c:\c6\\cmerge\
0x00049e08	0x00059e08	_keyread	external	compiler_contribution_037 [_chread, _keyread, _shread...]	c:\c6\\cmerge\
0x00049e74	0x00059e74	_shread	external	compiler_contribution_037 [_chread, _keyread, _shread...]	c:\c6\\cmerge\
0x00049f18	0x00059f18	_loread	external	compiler_contribution_037 [_chread, _keyread, _shread...]	c:\c6\\cmerge\
0x0004a014	0x0005a014	_flread	external	compiler_contribution_037 [_chread, _keyread, _shread...]	c:\c6\\cmerge\
0x0004a034	0x0005a034	_doread	external	compiler_contribution_037 [_chread, _keyread, _shread...]	c:\c6\\cmerge\
0x0004a068	0x0005a068	_rtread	external	compiler_contribution_037 [_chread, _keyread, _shread...]	c:\c6\\cmerge\
0x0004a09c	0x0005a09c	_zsread	external	compiler_contribution_037 [_chread, _keyread, _shread...]	c:\c6\\cmerge\
0x0004a0f8	0x0005a0f8	_lsread	external	compiler_contribution_037 [_chread, _keyread, _shread...]	c:\c6\\cmerge\
0x0004a164	0x0005a164	_lsignore	external	compiler_contribution_037 [_chread, _keyread, _shread...]	c:\c6\\cmerge\
0x0004a1b0	0x0005a1b0	_buff_check	external	compiler_contribution_037 [_chread, _keyread, _shread...]	c:\c6\\cmerge\
0x0004a1c4	0x0005a1c4	_il_file	external	compiler_contribution_037 [_chread, _keyread, _shread...]	c:\c6\\cmerge\
0x0004a254	0x0005a254	_werr	external	compiler_contribution_037 [_chread, _keyread, _shread...]	c:\c6\\cmerge\
0x0004a2b0	0x0005a2b0	_matchtree	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004a2f8	0x0005a2f8	_matchtreetypeless	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004a320	0x0005a320	_mtchtree	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004a6d0	0x0005a6d0	_findtree	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004a6e8	0x0005a6e8	_findtree_internal	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004a78c	0x0005a78c	_lmatchesr	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004a7c0	0x0005a7c0	_eqmap	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004a828	0x0005a828	_constant	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004a83c	0x0005a83c	_datalength	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004a8ec	0x0005a8ec	_duptree	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004a970	0x0005a970	_init_tmphead	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004a97c	0x0005a97c	_maketemp	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004a9b8	0x0005a9b8	_treetemp	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004a9d8	0x0005a9d8	_treesymtemp	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004aa2c	0x0005aa2c	_get_temp	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004aab8	0x0005aab8	_free_temps	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004ab2c	0x0005ab2c	_reuse_temps	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004ab64	0x0005ab64	_is_local	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004aba0	0x0005aba0	_eatmark	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004abb0	0x0005abb0	_ispure	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004abd8	0x0005abd8	_ispure_nogsrc	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004abfc	0x0005abfc	_purewart	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004ac64	0x0005ac64	_makelabel	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004ac98	0x0005ac98	_noeffect	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004acf4	0x0005acf4	_noeffect_hoist	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004ad0c	0x0005ad0c	_noeffect_tree	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004addc	0x0005addc	_noeffect_optimize	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004af34	0x0005af34	_fruitless	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004b0f0	0x0005b0f0	_ovsum	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004b134	0x0005b134	_typer	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004b138	0x0005b138	_bitextract	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004b238	0x0005b238	_bitassign	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
0x0004b308	0x0005b308	_prtemps	external	compiler_contribution_039 [_matchtree, _matchtreetypeless, _mtchtree...]	c:\c6\\cmerge\
