index	name	value	section	type	storage	naux	file
785	.data	655408	4	0	3	1	D:\nt\private\crt32st\lowio\osfinfo.c
787	.bss	460224	2	0	3	1	D:\nt\private\crt32st\lowio\osfinfo.c
789	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\lowio\osfinfo.c
790	.idata$6	721256	5	0	3	0	D:\nt\private\crt32st\lowio\osfinfo.c
791	.file	804	-2	0	103	3	D:\nt\private\crt32st\stdio\_getbuf.c
795	.text	323444	1	0	3	1	D:\nt\private\crt32st\stdio\_getbuf.c
797	.data	580816	3	0	3	1	D:\nt\private\crt32st\stdio\_getbuf.c
799	.data	655408	4	0	3	1	D:\nt\private\crt32st\stdio\_getbuf.c
801	.bss	460224	2	0	3	1	D:\nt\private\crt32st\stdio\_getbuf.c
803	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\_getbuf.c
804	.file	817	-2	0	103	2	D:\nt\private\crt32st\stdio\fflush.c
807	.text	323524	1	0	3	1	D:\nt\private\crt32st\stdio\fflush.c
809	.data	580816	3	0	3	1	D:\nt\private\crt32st\stdio\fflush.c
811	.data	655408	4	0	3	1	D:\nt\private\crt32st\stdio\fflush.c
813	.bss	460224	2	0	3	1	D:\nt\private\crt32st\stdio\fflush.c
815	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fflush.c
816	flsall	323728	1	0	3	0	D:\nt\private\crt32st\stdio\fflush.c
817	.file	830	-2	0	103	2	D:\nt\private\crt32st\lowio\commit.c
820	.text	323876	1	0	3	1	D:\nt\private\crt32st\lowio\commit.c
822	.data	580832	3	0	3	1	D:\nt\private\crt32st\lowio\commit.c
824	.data	655408	4	0	3	1	D:\nt\private\crt32st\lowio\commit.c
826	.bss	460224	2	0	3	1	D:\nt\private\crt32st\lowio\commit.c
828	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\lowio\commit.c
829	.idata$6	721272	5	0	3	0	D:\nt\private\crt32st\lowio\commit.c
830	.file	843	-2	0	103	3	D:\nt\private\crt32st\stdio\closeall.c
834	.text	323994	1	0	3	1	D:\nt\private\crt32st\stdio\closeall.c
836	.data	580832	3	0	3	1	D:\nt\private\crt32st\stdio\closeall.c
838	.data	655408	4	0	3	1	D:\nt\private\crt32st\stdio\closeall.c
840	.bss	460224	2	0	3	1	D:\nt\private\crt32st\stdio\closeall.c
842	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\closeall.c
843	.file	857	-2	0	103	3	D:\nt\private\crt32st\heap\heapinit.c
847	.text	324042	1	0	3	1	D:\nt\private\crt32st\heap\heapinit.c
849	.data	580832	3	0	3	1	D:\nt\private\crt32st\heap\heapinit.c
851	.data	655408	4	0	3	1	D:\nt\private\crt32st\heap\heapinit.c
853	.bss	460224	2	0	3	1	D:\nt\private\crt32st\heap\heapinit.c
855	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\heap\heapinit.c
856	.idata$6	721292	5	0	3	0	D:\nt\private\crt32st\heap\heapinit.c
857	.file	869	-2	0	103	2	D:\nt\private\crt32st\heap\hpabort.c
860	.text	324144	1	0	3	1	D:\nt\private\crt32st\heap\hpabort.c
862	.data	580864	3	0	3	1	D:\nt\private\crt32st\heap\hpabort.c
864	.data	655408	4	0	3	1	D:\nt\private\crt32st\heap\hpabort.c
866	.bss	460224	2	0	3	1	D:\nt\private\crt32st\heap\hpabort.c
868	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\heap\hpabort.c
869	.file	881	-2	0	103	2	D:\nt\private\crt32st\stdio\_file.c
872	.text	324160	1	0	3	1	D:\nt\private\crt32st\stdio\_file.c
874	.data	580864	3	0	3	1	D:\nt\private\crt32st\stdio\_file.c
876	.data	655408	4	0	3	1	D:\nt\private\crt32st\stdio\_file.c
878	.bss	460224	2	0	3	1	D:\nt\private\crt32st\stdio\_file.c
880	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\_file.c
881	.file	893	-2	0	103	2	D:\nt\private\crt32st\lowio\isatty.c
884	.text	324160	1	0	3	1	D:\nt\private\crt32st\lowio\isatty.c
886	.data	581520	3	0	3	1	D:\nt\private\crt32st\lowio\isatty.c
888	.data	655408	4	0	3	1	D:\nt\private\crt32st\lowio\isatty.c
890	.bss	460224	2	0	3	1	D:\nt\private\crt32st\lowio\isatty.c
892	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\lowio\isatty.c
893	.file	906	-2	0	103	2	D:\nt\private\crt32st\lowio\lseek.c
896	.text	324208	1	0	3	1	D:\nt\private\crt32st\lowio\lseek.c
898	.data	581520	3	0	3	1	D:\nt\private\crt32st\lowio\lseek.c
900	.data	655408	4	0	3	1	D:\nt\private\crt32st\lowio\lseek.c
902	.bss	460224	2	0	3	1	D:\nt\private\crt32st\lowio\lseek.c
904	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\lowio\lseek.c
905	.idata$6	721308	5	0	3	0	D:\nt\private\crt32st\lowio\lseek.c
906	.file	918	-2	0	103	2	D:\nt\private\fp32st\conv\constpow.c
909	.text	324342	1	0	3	1	D:\nt\private\fp32st\conv\constpow.c
911	.data	581520	3	0	3	1	D:\nt\private\fp32st\conv\constpow.c
913	.data	655408	4	0	3	1	D:\nt\private\fp32st\conv\constpow.c
915	.bss	460224	2	0	3	1	D:\nt\private\fp32st\conv\constpow.c
917	FLAT	0	-1	0	3	0	D:\nt\private\fp32st\conv\constpow.c
918	.file	931	-2	0	103	2	D:\nt\private\crt32st\lowio\read.c
921	.text	324342	1	0	3	1	D:\nt\private\crt32st\lowio\read.c
923	.data	582224	3	0	3	1	D:\nt\private\crt32st\lowio\read.c
925	.data	655408	4	0	3	1	D:\nt\private\crt32st\lowio\read.c
927	.bss	460224	2	0	3	1	D:\nt\private\crt32st\lowio\read.c
929	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\lowio\read.c
930	.idata$6	721326	5	0	3	0	D:\nt\private\crt32st\lowio\read.c
931	.file	946	-2	0	103	3	D:\nt\private\crt32st\startup\stdargv.c
935	.text	324924	1	0	3	1	D:\nt\private\crt32st\startup\stdargv.c
937	.data	582224	3	0	3	1	D:\nt\private\crt32st\startup\stdargv.c
939	.data	655408	4	0	3	1	D:\nt\private\crt32st\startup\stdargv.c
941	.bss	460224	2	0	3	1	D:\nt\private\crt32st\startup\stdargv.c
943	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\startup\stdargv.c
944	parse_cmdline	325088	1	0	3	0	D:\nt\private\crt32st\startup\stdargv.c
945	.idata$6	721338	5	0	3	0	D:\nt\private\crt32st\startup\stdargv.c
946	.file	959	-2	0	103	3	D:\nt\private\crt32st\startup\stdenvp.c
950	.text	325474	1	0	3	1	D:\nt\private\crt32st\startup\stdenvp.c
952	.data	582224	3	0	3	1	D:\nt\private\crt32st\startup\stdenvp.c
954	.data	655408	4	0	3	1	D:\nt\private\crt32st\startup\stdenvp.c
956	.bss	460496	2	0	3	1	D:\nt\private\crt32st\startup\stdenvp.c
958	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\startup\stdenvp.c
959	.file	972	-2	0	103	3	D:\nt\private\crt32st\string\strdup.c
963	.text	325746	1	0	3	1	D:\nt\private\crt32st\string\strdup.c
965	.data	582224	3	0	3	1	D:\nt\private\crt32st\string\strdup.c
967	.data	655408	4	0	3	1	D:\nt\private\crt32st\string\strdup.c
969	.bss	460496	2	0	3	1	D:\nt\private\crt32st\string\strdup.c
971	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\string\strdup.c
972	.file	985	-2	0	103	3	D:\nt\private\crt32st\string\strupr.c
976	.text	325842	1	0	3	1	D:\nt\private\crt32st\string\strupr.c
978	.data	582224	3	0	3	1	D:\nt\private\crt32st\string\strupr.c
980	.data	655408	4	0	3	1	D:\nt\private\crt32st\string\strupr.c
982	.bss	460496	2	0	3	1	D:\nt\private\crt32st\string\strupr.c
984	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\string\strupr.c
985	.file	997	-2	0	103	2	D:\nt\private\crt32st\lowio\write.c
988	.text	325890	1	0	3	1	D:\nt\private\crt32st\lowio\write.c
990	.data	582224	3	0	3	1	D:\nt\private\crt32st\lowio\write.c
992	.data	655408	4	0	3	1	D:\nt\private\crt32st\lowio\write.c
994	.bss	460496	2	0	3	1	D:\nt\private\crt32st\lowio\write.c
996	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\lowio\write.c
997	.file	1009	-2	0	103	2	D:\nt\private\crt32st\convert\atof.c
1000	.text	326402	1	0	3	1	D:\nt\private\crt32st\convert\atof.c
1002	.data	582224	3	0	3	1	D:\nt\private\crt32st\convert\atof.c
1004	.data	655408	4	0	3	1	D:\nt\private\crt32st\convert\atof.c
1006	.bss	460496	2	0	3	1	D:\nt\private\crt32st\convert\atof.c
1008	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\convert\atof.c
1009	.file	1021	-2	0	103	2	D:\nt\private\fp32st\conv\cfin.c
1012	.text	326482	1	0	3	1	D:\nt\private\fp32st\conv\cfin.c
1014	.data	582224	3	0	3	1	D:\nt\private\fp32st\conv\cfin.c
1016	.data	655408	4	0	3	1	D:\nt\private\fp32st\conv\cfin.c
1018	.bss	460496	2	0	3	1	D:\nt\private\fp32st\conv\cfin.c
1020	FLAT	0	-1	0	3	0	D:\nt\private\fp32st\conv\cfin.c
1021	.file	1033	-2	0	103	2	D:\nt\private\crt32st\convert\atox.c
1024	.text	326690	1	0	3	1	D:\nt\private\crt32st\convert\atox.c
1026	.data	582240	3	0	3	1	D:\nt\private\crt32st\convert\atox.c
1028	.data	655440	4	0	3	1	D:\nt\private\crt32st\convert\atox.c
1030	.bss	460528	2	0	3	1	D:\nt\private\crt32st\convert\atox.c
1032	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\convert\atox.c
1033	.file	1044	-2	0	103	1	c:\c6\\cmerge\
1035	.text	326834	1	0	3	1	c:\c6\\cmerge\
1037	.data	582240	3	0	3	1	c:\c6\\cmerge\
1039	.data	655440	4	0	3	1	c:\c6\\cmerge\
1041	.bss	460528	2	0	3	1	c:\c6\\cmerge\
1043	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1044	.file	1055	-2	0	103	1	c:\c6\\cmerge\
1046	.text	326930	1	0	3	1	c:\c6\\cmerge\
1048	.data	584000	3	0	3	1	c:\c6\\cmerge\
1050	.data	655440	4	0	3	1	c:\c6\\cmerge\
1052	.bss	460528	2	0	3	1	c:\c6\\cmerge\
1054	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1055	.file	1066	-2	0	103	1	c:\c6\\cmerge\
1057	.text	349330	1	0	3	1	c:\c6\\cmerge\
1059	.data	584480	3	0	3	1	c:\c6\\cmerge\
1061	.data	655440	4	0	3	1	c:\c6\\cmerge\
1063	.bss	460528	2	0	3	1	c:\c6\\cmerge\
1065	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1066	.file	1077	-2	0	103	1	c:\c6\\cmerge\
1068	.text	349682	1	0	3	1	c:\c6\\cmerge\
1070	.data	584576	3	0	3	1	c:\c6\\cmerge\
1072	.data	655440	4	0	3	1	c:\c6\\cmerge\
1074	.bss	460528	2	0	3	1	c:\c6\\cmerge\
1076	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1077	.file	1088	-2	0	103	1	c:\c6\\cmerge\
1079	.text	358834	1	0	3	1	c:\c6\\cmerge\
1081	.data	585232	3	0	3	1	c:\c6\\cmerge\
1083	.data	655440	4	0	3	1	c:\c6\\cmerge\
1085	.bss	460640	2	0	3	1	c:\c6\\cmerge\
1087	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1088	.file	1099	-2	0	103	1	c:\c6\\cmerge\
1090	.text	360674	1	0	3	1	c:\c6\\cmerge\
1092	.data	585824	3	0	3	1	c:\c6\\cmerge\
1094	.data	655440	4	0	3	1	c:\c6\\cmerge\
1096	.bss	460656	2	0	3	1	c:\c6\\cmerge\
1098	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1099	.file	1110	-2	0	103	1	c:\c6\\cmerge\
1101	.text	365394	1	0	3	1	c:\c6\\cmerge\
1103	.data	585856	3	0	3	1	c:\c6\\cmerge\
1105	.data	655440	4	0	3	1	c:\c6\\cmerge\
1107	.bss	460784	2	0	3	1	c:\c6\\cmerge\
1109	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1110	.file	1121	-2	0	103	1	c:\c6\\cmerge\
1112	.text	367154	1	0	3	1	c:\c6\\cmerge\
1114	.data	586784	3	0	3	1	c:\c6\\cmerge\
1116	.data	655440	4	0	3	1	c:\c6\\cmerge\
1118	.bss	460784	2	0	3	1	c:\c6\\cmerge\
1120	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1121	.file	1132	-2	0	103	1	c:\c6\\cmerge\
1123	.text	369666	1	0	3	1	c:\c6\\cmerge\
1125	.data	586816	3	0	3	1	c:\c6\\cmerge\
1127	.data	655440	4	0	3	1	c:\c6\\cmerge\
1129	.bss	460784	2	0	3	1	c:\c6\\cmerge\
1131	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1132	.file	1143	-2	0	103	1	c:\c6\\cmerge\
1134	.text	374786	1	0	3	1	c:\c6\\cmerge\
1136	.data	587024	3	0	3	1	c:\c6\\cmerge\
1138	.data	655440	4	0	3	1	c:\c6\\cmerge\
1140	.bss	460784	2	0	3	1	c:\c6\\cmerge\
1142	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1143	.file	1154	-2	0	103	1	c:\c6\\cmerge\
1145	.text	383810	1	0	3	1	c:\c6\\cmerge\
1147	.data	587792	3	0	3	1	c:\c6\\cmerge\
1149	.data	655440	4	0	3	1	c:\c6\\cmerge\
1151	.bss	460800	2	0	3	1	c:\c6\\cmerge\
1153	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1154	.file	1166	-2	0	103	2	D:\nt\private\crt32st\stdio\fclose.c
1157	.text	383810	1	0	3	1	D:\nt\private\crt32st\stdio\fclose.c
1159	.data	592240	3	0	3	1	D:\nt\private\crt32st\stdio\fclose.c
1161	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\fclose.c
1163	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\fclose.c
1165	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fclose.c
1166	.file	1179	-2	0	103	3	D:\nt\private\crt32st\stdio\_freebuf.c
1170	.text	384034	1	0	3	1	D:\nt\private\crt32st\stdio\_freebuf.c
1172	.data	592256	3	0	3	1	D:\nt\private\crt32st\stdio\_freebuf.c
1174	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\_freebuf.c
1176	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\_freebuf.c
1178	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\_freebuf.c
1179	.file	1192	-2	0	103	2	D:\nt\private\crt32st\convert\xtoa.c
1182	.text	384082	1	0	3	1	D:\nt\private\crt32st\convert\xtoa.c
1184	.data	592256	3	0	3	1	D:\nt\private\crt32st\convert\xtoa.c
1186	.data	655440	4	0	3	1	D:\nt\private\crt32st\convert\xtoa.c
1188	.bss	460800	2	0	3	1	D:\nt\private\crt32st\convert\xtoa.c
1190	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\convert\xtoa.c
1191	xtoa	384082	1	0	3	0	D:\nt\private\crt32st\convert\xtoa.c
1192	.file	1205	-2	0	103	2	D:\nt\private\crt32st\dos\unlink.c
1195	.text	384306	1	0	3	1	D:\nt\private\crt32st\dos\unlink.c
1197	.data	592256	3	0	3	1	D:\nt\private\crt32st\dos\unlink.c
1199	.data	655440	4	0	3	1	D:\nt\private\crt32st\dos\unlink.c
1201	.bss	460800	2	0	3	1	D:\nt\private\crt32st\dos\unlink.c
1203	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\dos\unlink.c
1204	.idata$6	721360	5	0	3	0	D:\nt\private\crt32st\dos\unlink.c
1205	.file	1217	-2	0	103	2	D:\nt\private\crt32st\stdio\fopen.c
1208	.text	384392	1	0	3	1	D:\nt\private\crt32st\stdio\fopen.c
1210	.data	592256	3	0	3	1	D:\nt\private\crt32st\stdio\fopen.c
1212	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\fopen.c
1214	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\fopen.c
1216	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fopen.c
1217	.file	1229	-2	0	103	2	D:\nt\private\crt32st\stdio\stream.c
1220	.text	384456	1	0	3	1	D:\nt\private\crt32st\stdio\stream.c
1222	.data	592256	3	0	3	1	D:\nt\private\crt32st\stdio\stream.c
1224	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\stream.c
1226	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\stream.c
1228	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\stream.c
1229	.file	1241	-2	0	103	2	D:\nt\private\crt32st\stdio\_open.c
1232	.text	384520	1	0	3	1	D:\nt\private\crt32st\stdio\_open.c
1234	.data	592256	3	0	3	1	D:\nt\private\crt32st\stdio\_open.c
1236	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\_open.c
1238	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\_open.c
1240	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\_open.c
1241	.file	1254	-2	0	103	3	D:\nt\private\crt32st\stdio\ncommode.c
1245	.text	384824	1	0	3	1	D:\nt\private\crt32st\stdio\ncommode.c
1247	.data	592256	3	0	3	1	D:\nt\private\crt32st\stdio\ncommode.c
1249	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\ncommode.c
1251	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\ncommode.c
1253	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\ncommode.c
1254	.file	1269	-2	0	103	2	D:\nt\private\crt32st\lowio\open.c
1257	.text	384824	1	0	3	1	D:\nt\private\crt32st\lowio\open.c
1259	.data	592272	3	0	3	1	D:\nt\private\crt32st\lowio\open.c
1261	.data	655440	4	0	3	1	D:\nt\private\crt32st\lowio\open.c
1263	.bss	460800	2	0	3	1	D:\nt\private\crt32st\lowio\open.c
1265	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\lowio\open.c
1266	.idata$6	721374	5	0	3	0	D:\nt\private\crt32st\lowio\open.c
1267	.idata$6	721388	5	0	3	0	D:\nt\private\crt32st\lowio\open.c
1268	.idata$6	721410	5	0	3	0	D:\nt\private\crt32st\lowio\open.c
1269	.file	1281	-2	0	103	2	D:\nt\private\crt32st\dos\access.c
1272	.text	385626	1	0	3	1	D:\nt\private\crt32st\dos\access.c
1274	.data	592272	3	0	3	1	D:\nt\private\crt32st\dos\access.c
1276	.data	655440	4	0	3	1	D:\nt\private\crt32st\dos\access.c
1278	.bss	460800	2	0	3	1	D:\nt\private\crt32st\dos\access.c
1280	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\dos\access.c
1281	.file	1293	-2	0	103	2	D:\nt\private\crt32st\lowio\chsize.c
1284	.text	385722	1	0	3	1	D:\nt\private\crt32st\lowio\chsize.c
1286	.data	592272	3	0	3	1	D:\nt\private\crt32st\lowio\chsize.c
1288	.data	655440	4	0	3	1	D:\nt\private\crt32st\lowio\chsize.c
1290	.bss	460800	2	0	3	1	D:\nt\private\crt32st\lowio\chsize.c
1292	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\lowio\chsize.c
1293	.file	1306	-2	0	103	3	D:\nt\private\crt32st\lowio\setmode.c
1297	.text	386058	1	0	3	1	D:\nt\private\crt32st\lowio\setmode.c
1299	.data	592272	3	0	3	1	D:\nt\private\crt32st\lowio\setmode.c
1301	.data	655440	4	0	3	1	D:\nt\private\crt32st\lowio\setmode.c
1303	.bss	460800	2	0	3	1	D:\nt\private\crt32st\lowio\setmode.c
1305	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\lowio\setmode.c
1306	.file	1319	-2	0	103	3	D:\nt\private\crt32st\stdio\fprintf.c
1310	.text	386202	1	0	3	1	D:\nt\private\crt32st\stdio\fprintf.c
1312	.data	592272	3	0	3	1	D:\nt\private\crt32st\stdio\fprintf.c
1314	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\fprintf.c
1316	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\fprintf.c
1318	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fprintf.c
1319	.file	1332	-2	0	103	3	D:\nt\private\crt32st\stdio\_sftbuf.c
1323	.text	386266	1	0	3	1	D:\nt\private\crt32st\stdio\_sftbuf.c
1325	.data	592272	3	0	3	1	D:\nt\private\crt32st\stdio\_sftbuf.c
1327	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\_sftbuf.c
1329	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\_sftbuf.c
1331	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\_sftbuf.c
1332	.file	1350	-2	0	103	2	D:\nt\private\crt32st\stdio\output.c
1335	.text	386506	1	0	3	1	D:\nt\private\crt32st\stdio\output.c
1337	.data	592288	3	0	3	1	D:\nt\private\crt32st\stdio\output.c
1339	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\output.c
1341	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\output.c
1343	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1344	write_multi_char	388438	1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1345	get_long_arg	388598	1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1346	write_wstring	388530	1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1347	write_char	388362	1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1348	get_int_arg	388582	1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1349	write_string	388482	1	0	3	0	D:\nt\private\crt32st\stdio\output.c
1350	.file	1362	-2	0	103	2	D:\nt\private\crt32st\stdio\fread.c
1353	.text	388618	1	0	3	1	D:\nt\private\crt32st\stdio\fread.c
1355	.data	592400	3	0	3	1	D:\nt\private\crt32st\stdio\fread.c
1357	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\fread.c
1359	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\fread.c
1361	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fread.c
1362	.file	1374	-2	0	103	2	D:\nt\private\crt32st\heap\free.c
1365	.text	388906	1	0	3	1	D:\nt\private\crt32st\heap\free.c
1367	.data	592400	3	0	3	1	D:\nt\private\crt32st\heap\free.c
1369	.data	655440	4	0	3	1	D:\nt\private\crt32st\heap\free.c
1371	.bss	460800	2	0	3	1	D:\nt\private\crt32st\heap\free.c
1373	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\heap\free.c
1374	.file	1386	-2	0	103	2	D:\nt\private\crt32st\stdio\fseek.c
1377	.text	389018	1	0	3	1	D:\nt\private\crt32st\stdio\fseek.c
1379	.data	592400	3	0	3	1	D:\nt\private\crt32st\stdio\fseek.c
1381	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\fseek.c
1383	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\fseek.c
1385	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fseek.c
1386	.file	1398	-2	0	103	2	D:\nt\private\crt32st\stdio\ftell.c
1389	.text	389162	1	0	3	1	D:\nt\private\crt32st\stdio\ftell.c
1391	.data	592400	3	0	3	1	D:\nt\private\crt32st\stdio\ftell.c
1393	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\ftell.c
1395	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\ftell.c
1397	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\ftell.c
1398	.file	1410	-2	0	103	2	D:\nt\private\crt32st\stdio\fwrite.c
1401	.text	389514	1	0	3	1	D:\nt\private\crt32st\stdio\fwrite.c
1403	.data	592400	3	0	3	1	D:\nt\private\crt32st\stdio\fwrite.c
1405	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\fwrite.c
1407	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\fwrite.c
1409	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fwrite.c
1410	.file	1421	-2	0	103	1	c:\c6\\cmerge\
1412	.text	389850	1	0	3	1	c:\c6\\cmerge\
1414	.data	592400	3	0	3	1	c:\c6\\cmerge\
1416	.data	655440	4	0	3	1	c:\c6\\cmerge\
1418	.bss	460800	2	0	3	1	c:\c6\\cmerge\
1420	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1421	.file	1433	-2	0	103	2	D:\nt\private\crt32st\stdio\fgets.c
1424	.text	390506	1	0	3	1	D:\nt\private\crt32st\stdio\fgets.c
1426	.data	592720	3	0	3	1	D:\nt\private\crt32st\stdio\fgets.c
1428	.data	655440	4	0	3	1	D:\nt\private\crt32st\stdio\fgets.c
1430	.bss	460800	2	0	3	1	D:\nt\private\crt32st\stdio\fgets.c
1432	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\stdio\fgets.c
1433	.file	1444	-2	0	103	1	c:\c6\\cmerge\
1435	.text	390650	1	0	3	1	c:\c6\\cmerge\
1437	.data	592720	3	0	3	1	c:\c6\\cmerge\
1439	.data	655440	4	0	3	1	c:\c6\\cmerge\
1441	.bss	460800	2	0	3	1	c:\c6\\cmerge\
1443	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1444	.file	1456	-2	0	103	2	D:\nt\private\crt32st\misc\getenv.c
1447	.text	392682	1	0	3	1	D:\nt\private\crt32st\misc\getenv.c
1449	.data	593056	3	0	3	1	D:\nt\private\crt32st\misc\getenv.c
1451	.data	655440	4	0	3	1	D:\nt\private\crt32st\misc\getenv.c
1453	.bss	460800	2	0	3	1	D:\nt\private\crt32st\misc\getenv.c
1455	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\misc\getenv.c
1456	.file	1468	-2	0	103	1	c:\c6\\cmerge\
1458	.text	392810	1	0	3	1	c:\c6\\cmerge\
1460	.data	593056	3	0	3	1	c:\c6\\cmerge\
1462	.data	655440	4	0	3	1	c:\c6\\cmerge\
1464	.bss	460800	2	0	3	1	c:\c6\\cmerge\
1466	FLAT	0	-1	0	3	0	c:\c6\\cmerge\
1467	.idata$6	721474	5	0	3	0	c:\c6\\cmerge\
1468	.file	1480	-2	0	103	2	D:\nt\private\crt32st\heap\malloc.c
1471	.text	409696	1	0	3	1	D:\nt\private\crt32st\heap\malloc.c
1473	.data	593568	3	0	3	1	D:\nt\private\crt32st\heap\malloc.c
1475	.data	655440	4	0	3	1	D:\nt\private\crt32st\heap\malloc.c
1477	.bss	460800	2	0	3	1	D:\nt\private\crt32st\heap\malloc.c
1479	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\heap\malloc.c
1480	.file	1495	-2	0	103	3	D:\nt\private\crt32st\heap\heapgrow.c
1484	.text	409952	1	0	3	1	D:\nt\private\crt32st\heap\heapgrow.c
1486	.data	593568	3	0	3	1	D:\nt\private\crt32st\heap\heapgrow.c
1488	.data	655440	4	0	3	1	D:\nt\private\crt32st\heap\heapgrow.c
1490	.bss	460800	2	0	3	1	D:\nt\private\crt32st\heap\heapgrow.c
1492	FLAT	0	-1	0	3	0	D:\nt\private\crt32st\heap\heapgrow.c
1493	_heap_new_region	410068	1	0	3	0	D:\nt\private\crt32st\heap\heapgrow.c
1494	.idata$6	721426	5	0	3	0	D:\nt\private\crt32st\heap\heapgrow.c
1495	.file	1508	-2	0	103	2	D:\nt\private\crt32st\heap\heapadd.c
1498	.text	410518	1	0	3	1	D:\nt\private\crt32st\heap\heapadd.c
